send_id,campaign_id,campaign_name,customer_id,channel,message,sent_date,clicked,purchased
SEND005723,CMP04,Summer Essentials,C00423,ads,Simple essentials for warmer days.,2025-07-04,false,false
SEND005724,CMP01,New Year Reset,C00207,email,Start fresh with practical favorites.,2025-01-03,false,false
SEND005725,CMP02,Spring Refresh,C00464,ads,Refresh your routine for spring.,2025-04-02,false,false
SEND005726,CMP03,Member Picks,C00429,email,Popular picks selected for you.,2025-06-08,false,false
SEND005727,CMP02,Spring Refresh,C00564,ads,Refresh your routine for spring.,2025-04-12,false,false
SEND005728,CMP03,Member Picks,C00302,email,Popular picks selected for you.,2025-06-11,false,false
SEND005729,CMP02,Spring Refresh,C00683,ads,Refresh your routine for spring.,2025-03-21,false,false
SEND005730,CMP08,Holiday Highlights,C00309,ads,Explore customer favorites this holiday.,2025-11-20,false,false
SEND005731,CMP03,Member Picks,C00994,email,Popular picks selected for you.,2025-06-30,false,false
SEND005732,CMP01,New Year Reset,C00479,email,Start fresh with practical favorites.,2025-01-14,false,false
SEND005733,CMP08,Holiday Highlights,C00868,ads,Explore customer favorites this holiday.,2025-12-26,false,false
SEND005734,CMP05,Back to Routine,C00519,email,Get back into your everyday rhythm.,2025-08-07,false,false
SEND005735,CMP04,Summer Essentials,C00666,ads,Simple essentials for warmer days.,2025-08-18,false,false
SEND005736,CMP06,Autumn Edit,C00756,ads,Discover this season's useful upgrades.,2025-10-22,true,false
SEND005737,CMP02,Spring Refresh,C00168,ads,Refresh your routine for spring.,2025-03-04,false,false
SEND005738,CMP07,Early Holiday,C00266,email,A head start on thoughtful gifting.,2025-11-17,false,false
SEND005739,CMP04,Summer Essentials,C00984,ads,Simple essentials for warmer days.,2025-07-02,false,false
SEND005740,CMP03,Member Picks,C00296,email,Popular picks selected for you.,2025-05-14,false,false
SEND005741,CMP04,Summer Essentials,C00286,ads,Simple essentials for warmer days.,2025-08-02,true,true
SEND005742,CMP03,Member Picks,C00408,email,Popular picks selected for you.,2025-06-21,false,false
SEND005743,CMP01,New Year Reset,C00108,email,Start fresh with practical favorites.,2025-01-16,false,false
SEND005744,CMP01,New Year Reset,C00281,email,Start fresh with practical favorites.,2025-02-17,false,false
SEND005745,CMP07,Early Holiday,C00996,email,A head start on thoughtful gifting.,2025-11-05,false,false
SEND005746,CMP05,Back to Routine,C00038,email,Get back into your everyday rhythm.,2025-08-16,false,false
SEND005747,CMP03,Member Picks,C00525,email,Popular picks selected for you.,2025-05-05,false,true
SEND005748,CMP05,Back to Routine,C00151,email,Get back into your everyday rhythm.,2025-09-29,false,false
SEND005749,CMP07,Early Holiday,C00926,email,A head start on thoughtful gifting.,2025-11-25,false,false
SEND005750,CMP01,New Year Reset,C00998,email,Start fresh with practical favorites.,2025-02-08,false,false
SEND005751,CMP02,Spring Refresh,C00396,ads,Refresh your routine for spring.,2025-03-05,false,false
SEND005752,CMP04,Summer Essentials,C00189,ads,Simple essentials for warmer days.,2025-06-13,false,false
SEND005753,CMP03,Member Picks,C00662,email,Popular picks selected for you.,2025-06-19,false,false
SEND005754,CMP08,Holiday Highlights,C00284,ads,Explore customer favorites this holiday.,2025-12-23,false,false
SEND005755,CMP08,Holiday Highlights,C00858,ads,Explore customer favorites this holiday.,2025-11-07,false,false
SEND005756,CMP03,Member Picks,C00326,email,Popular picks selected for you.,2025-05-29,false,false
SEND005757,CMP01,New Year Reset,C00204,email,Start fresh with practical favorites.,2025-02-04,true,true
SEND005758,CMP05,Back to Routine,C00406,email,Get back into your everyday rhythm.,2025-09-03,true,true
SEND005759,CMP06,Autumn Edit,C00979,ads,Discover this season's useful upgrades.,2025-10-23,false,false
SEND005760,CMP07,Early Holiday,C00894,email,A head start on thoughtful gifting.,2025-11-22,false,false
SEND005761,CMP08,Holiday Highlights,C00496,ads,Explore customer favorites this holiday.,2025-12-29,false,false
SEND005762,CMP04,Summer Essentials,C00135,ads,Simple essentials for warmer days.,2025-08-21,false,false
SEND005763,CMP04,Summer Essentials,C00267,ads,Simple essentials for warmer days.,2025-06-01,false,true
SEND005764,CMP03,Member Picks,C00951,email,Popular picks selected for you.,2025-05-17,false,false
SEND005765,CMP04,Summer Essentials,C00690,ads,Simple essentials for warmer days.,2025-07-10,false,false
SEND005766,CMP01,New Year Reset,C00206,email,Start fresh with practical favorites.,2025-02-07,false,false
SEND005767,CMP01,New Year Reset,C00321,email,Start fresh with practical favorites.,2025-02-17,false,false
SEND005768,CMP05,Back to Routine,C00417,email,Get back into your everyday rhythm.,2025-08-20,false,false
SEND005769,CMP03,Member Picks,C00679,email,Popular picks selected for you.,2025-06-14,true,false
SEND005770,CMP05,Back to Routine,C00208,email,Get back into your everyday rhythm.,2025-09-06,false,false
SEND005771,CMP06,Autumn Edit,C00340,ads,Discover this season's useful upgrades.,2025-10-19,true,false
SEND005772,CMP03,Member Picks,C00176,email,Popular picks selected for you.,2025-06-25,false,false
SEND005773,CMP05,Back to Routine,C00281,email,Get back into your everyday rhythm.,2025-08-02,true,false
SEND005774,CMP08,Holiday Highlights,C00444,ads,Explore customer favorites this holiday.,2025-12-01,false,false
SEND005775,CMP07,Early Holiday,C00264,email,A head start on thoughtful gifting.,2025-11-10,false,false
SEND005776,CMP07,Early Holiday,C00844,email,A head start on thoughtful gifting.,2025-11-19,false,false
SEND005777,CMP07,Early Holiday,C00513,email,A head start on thoughtful gifting.,2025-11-19,false,false
SEND005778,CMP05,Back to Routine,C00862,email,Get back into your everyday rhythm.,2025-09-02,false,false
SEND005779,CMP06,Autumn Edit,C00874,ads,Discover this season's useful upgrades.,2025-10-01,false,false
SEND005780,CMP03,Member Picks,C00324,email,Popular picks selected for you.,2025-06-19,false,false
SEND005781,CMP05,Back to Routine,C00608,email,Get back into your everyday rhythm.,2025-09-05,false,false
SEND005782,CMP02,Spring Refresh,C00037,ads,Refresh your routine for spring.,2025-04-17,false,false
SEND005783,CMP08,Holiday Highlights,C00381,ads,Explore customer favorites this holiday.,2025-11-16,false,false
SEND005784,CMP01,New Year Reset,C00039,email,Start fresh with practical favorites.,2025-01-10,false,false
SEND005785,CMP08,Holiday Highlights,C00531,ads,Explore customer favorites this holiday.,2025-12-25,true,false
SEND005786,CMP07,Early Holiday,C00879,email,A head start on thoughtful gifting.,2025-11-23,false,false
SEND005787,CMP03,Member Picks,C00154,email,Popular picks selected for you.,2025-05-24,false,false
SEND005788,CMP06,Autumn Edit,C00843,ads,Discover this season's useful upgrades.,2025-09-29,false,false
SEND005789,CMP07,Early Holiday,C00139,email,A head start on thoughtful gifting.,2025-11-29,false,false
SEND005790,CMP04,Summer Essentials,C00639,ads,Simple essentials for warmer days.,2025-06-22,false,false
SEND005791,CMP05,Back to Routine,C00140,email,Get back into your everyday rhythm.,2025-08-10,false,false
SEND005792,CMP01,New Year Reset,C00850,email,Start fresh with practical favorites.,2025-02-16,false,false
SEND005793,CMP08,Holiday Highlights,C00713,ads,Explore customer favorites this holiday.,2025-11-10,false,false
SEND005794,CMP04,Summer Essentials,C00960,ads,Simple essentials for warmer days.,2025-08-24,false,false
SEND005795,CMP02,Spring Refresh,C00453,ads,Refresh your routine for spring.,2025-03-18,false,false
SEND005796,CMP03,Member Picks,C00050,email,Popular picks selected for you.,2025-05-08,false,false
SEND005797,CMP08,Holiday Highlights,C00161,ads,Explore customer favorites this holiday.,2025-11-17,false,false
SEND005798,CMP05,Back to Routine,C00605,email,Get back into your everyday rhythm.,2025-09-10,false,false
SEND005799,CMP02,Spring Refresh,C00552,ads,Refresh your routine for spring.,2025-04-18,false,false
SEND005800,CMP06,Autumn Edit,C00692,ads,Discover this season's useful upgrades.,2025-09-06,true,false
SEND005801,CMP06,Autumn Edit,C00267,ads,Discover this season's useful upgrades.,2025-10-09,true,false
SEND005802,CMP07,Early Holiday,C00487,email,A head start on thoughtful gifting.,2025-11-25,false,false
SEND005803,CMP06,Autumn Edit,C00028,ads,Discover this season's useful upgrades.,2025-09-20,false,false
SEND005804,CMP06,Autumn Edit,C00147,ads,Discover this season's useful upgrades.,2025-09-15,false,false
SEND005805,CMP08,Holiday Highlights,C00612,ads,Explore customer favorites this holiday.,2025-11-12,false,false
SEND005806,CMP07,Early Holiday,C00836,email,A head start on thoughtful gifting.,2025-11-01,false,false
SEND005807,CMP01,New Year Reset,C00144,email,Start fresh with practical favorites.,2025-02-08,false,false
SEND005808,CMP07,Early Holiday,C00253,email,A head start on thoughtful gifting.,2025-11-15,false,false
SEND005809,CMP07,Early Holiday,C00044,email,A head start on thoughtful gifting.,2025-11-23,false,false
SEND005810,CMP01,New Year Reset,C00239,email,Start fresh with practical favorites.,2025-01-15,false,false
SEND005811,CMP05,Back to Routine,C00727,email,Get back into your everyday rhythm.,2025-08-15,false,false
SEND005812,CMP07,Early Holiday,C00839,email,A head start on thoughtful gifting.,2025-11-23,false,false
SEND005813,CMP05,Back to Routine,C00722,email,Get back into your everyday rhythm.,2025-09-26,false,false
SEND005814,CMP03,Member Picks,C00521,email,Popular picks selected for you.,2025-05-17,false,false
SEND005815,CMP04,Summer Essentials,C00983,ads,Simple essentials for warmer days.,2025-08-19,false,false
SEND005816,CMP04,Summer Essentials,C00269,ads,Simple essentials for warmer days.,2025-08-13,false,false
SEND005817,CMP07,Early Holiday,C00603,email,A head start on thoughtful gifting.,2025-11-23,false,false
SEND005818,CMP06,Autumn Edit,C00005,ads,Discover this season's useful upgrades.,2025-10-31,false,false
SEND005819,CMP01,New Year Reset,C00884,email,Start fresh with practical favorites.,2025-02-03,false,false
SEND005820,CMP06,Autumn Edit,C00708,ads,Discover this season's useful upgrades.,2025-10-07,false,false
SEND005821,CMP04,Summer Essentials,C00374,ads,Simple essentials for warmer days.,2025-08-20,true,false
SEND005822,CMP06,Autumn Edit,C00670,ads,Discover this season's useful upgrades.,2025-09-16,false,false
SEND005823,CMP02,Spring Refresh,C00722,ads,Refresh your routine for spring.,2025-03-21,false,false
SEND005824,CMP01,New Year Reset,C00015,email,Start fresh with practical favorites.,2025-02-16,false,false
SEND005825,CMP06,Autumn Edit,C00975,ads,Discover this season's useful upgrades.,2025-09-29,false,false
SEND005826,CMP03,Member Picks,C00693,email,Popular picks selected for you.,2025-05-18,false,false
SEND005827,CMP03,Member Picks,C00884,email,Popular picks selected for you.,2025-06-30,false,false
SEND005828,CMP07,Early Holiday,C00666,email,A head start on thoughtful gifting.,2025-11-17,false,false
SEND005829,CMP04,Summer Essentials,C00628,ads,Simple essentials for warmer days.,2025-06-07,false,false
SEND005830,CMP03,Member Picks,C00810,email,Popular picks selected for you.,2025-06-17,false,false
SEND005831,CMP02,Spring Refresh,C00861,ads,Refresh your routine for spring.,2025-04-27,false,false
SEND005832,CMP07,Early Holiday,C00163,email,A head start on thoughtful gifting.,2025-11-13,false,false
SEND005833,CMP03,Member Picks,C00550,email,Popular picks selected for you.,2025-06-23,false,false
SEND005834,CMP01,New Year Reset,C00445,email,Start fresh with practical favorites.,2025-02-05,true,false
SEND005835,CMP02,Spring Refresh,C00235,ads,Refresh your routine for spring.,2025-03-27,true,false
SEND005836,CMP05,Back to Routine,C00062,email,Get back into your everyday rhythm.,2025-09-12,false,false
SEND005837,CMP08,Holiday Highlights,C00909,ads,Explore customer favorites this holiday.,2025-11-27,false,false
SEND005838,CMP08,Holiday Highlights,C00512,ads,Explore customer favorites this holiday.,2025-12-01,false,true
SEND005839,CMP01,New Year Reset,C00477,email,Start fresh with practical favorites.,2025-01-18,false,false
SEND005840,CMP07,Early Holiday,C00434,email,A head start on thoughtful gifting.,2025-11-24,false,false
SEND005841,CMP05,Back to Routine,C00608,email,Get back into your everyday rhythm.,2025-08-16,false,false
SEND005842,CMP05,Back to Routine,C00619,email,Get back into your everyday rhythm.,2025-08-08,false,false
SEND005843,CMP08,Holiday Highlights,C00517,ads,Explore customer favorites this holiday.,2025-12-22,false,false
SEND005844,CMP03,Member Picks,C00636,email,Popular picks selected for you.,2025-06-27,false,false
SEND005845,CMP04,Summer Essentials,C00931,ads,Simple essentials for warmer days.,2025-06-23,false,false
SEND005846,CMP05,Back to Routine,C00906,email,Get back into your everyday rhythm.,2025-09-10,false,false
SEND005847,CMP05,Back to Routine,C00249,email,Get back into your everyday rhythm.,2025-09-26,true,false
SEND005848,CMP03,Member Picks,C00329,email,Popular picks selected for you.,2025-06-02,false,false
SEND005849,CMP04,Summer Essentials,C00116,ads,Simple essentials for warmer days.,2025-06-27,false,false
SEND005850,CMP03,Member Picks,C00601,email,Popular picks selected for you.,2025-06-20,true,false
SEND005851,CMP01,New Year Reset,C00335,email,Start fresh with practical favorites.,2025-01-25,false,false
SEND005852,CMP02,Spring Refresh,C00340,ads,Refresh your routine for spring.,2025-03-09,false,false
SEND005853,CMP01,New Year Reset,C00116,email,Start fresh with practical favorites.,2025-01-21,false,false
SEND005854,CMP01,New Year Reset,C00401,email,Start fresh with practical favorites.,2025-02-20,false,false
SEND005855,CMP08,Holiday Highlights,C00510,ads,Explore customer favorites this holiday.,2025-11-15,true,false
SEND005856,CMP04,Summer Essentials,C00637,ads,Simple essentials for warmer days.,2025-07-30,false,false
SEND005857,CMP01,New Year Reset,C00264,email,Start fresh with practical favorites.,2025-02-06,false,false
SEND005858,CMP04,Summer Essentials,C00670,ads,Simple essentials for warmer days.,2025-06-25,false,false
SEND005859,CMP06,Autumn Edit,C00202,ads,Discover this season's useful upgrades.,2025-10-26,false,false
SEND005860,CMP04,Summer Essentials,C00312,ads,Simple essentials for warmer days.,2025-06-28,false,false
SEND005861,CMP02,Spring Refresh,C00511,ads,Refresh your routine for spring.,2025-04-12,false,false
SEND005862,CMP07,Early Holiday,C00404,email,A head start on thoughtful gifting.,2025-11-09,false,false
SEND005863,CMP08,Holiday Highlights,C00831,ads,Explore customer favorites this holiday.,2025-12-21,false,false
SEND005864,CMP06,Autumn Edit,C00767,ads,Discover this season's useful upgrades.,2025-10-16,false,false
SEND005865,CMP02,Spring Refresh,C00098,ads,Refresh your routine for spring.,2025-04-03,false,false
SEND005866,CMP08,Holiday Highlights,C00232,ads,Explore customer favorites this holiday.,2025-11-01,false,false
SEND005867,CMP07,Early Holiday,C00366,email,A head start on thoughtful gifting.,2025-11-23,false,false
SEND005868,CMP04,Summer Essentials,C00181,ads,Simple essentials for warmer days.,2025-08-29,false,false
SEND005869,CMP05,Back to Routine,C00623,email,Get back into your everyday rhythm.,2025-08-08,false,false
SEND005870,CMP02,Spring Refresh,C00791,ads,Refresh your routine for spring.,2025-03-18,true,true
SEND005871,CMP01,New Year Reset,C00125,email,Start fresh with practical favorites.,2025-01-23,false,false
SEND005872,CMP02,Spring Refresh,C00556,ads,Refresh your routine for spring.,2025-03-27,false,false
SEND005873,CMP02,Spring Refresh,C00665,ads,Refresh your routine for spring.,2025-03-03,false,false
SEND005874,CMP08,Holiday Highlights,C00104,ads,Explore customer favorites this holiday.,2025-12-21,false,false
