visit_id,customer_id,visit_date,traffic_source,product_id,product_viewed,added_to_cart,purchased
V007647,C00178,2025-11-30,social,P007,Calm Cream 07,false,false
V007648,C00910,2025-04-28,social,P004,Essential Bag 04,true,true
V007649,C00748,2025-04-18,social,P004,Essential Bag 04,false,false
V007650,C00123,2025-12-18,organic_search,P015,Calm Cream 15,false,false
V007651,C00830,2025-08-18,organic_search,P002,Pure Band 02,false,false
V007652,C00480,2025-10-03,social,P001,Daily Lamp 01,false,false
V007653,C00295,2025-05-29,organic_search,P007,Calm Cream 07,false,false
V007654,C00765,2025-01-30,direct,P028,Essential Bag 28,false,false
V007655,C00218,2025-11-01,paid_search,P026,Pure Band 26,true,true
V007656,C00728,2025-03-11,referral,P028,Essential Bag 28,false,true
V007657,C00909,2025-04-11,social,P011,Urban Bottle 11,false,false
V007658,C00910,2025-06-25,direct,P005,Bright Organizer 05,true,true
V007659,C00557,2025-11-26,social,P007,Calm Cream 07,false,false
V007660,C00698,2025-09-09,social,P014,Active Mat 14,false,false
V007661,C00017,2025-09-24,organic_search,P003,Urban Bottle 03,true,false
V007662,C01000,2025-06-20,organic_search,P021,Bright Organizer 21,false,false
V007663,C00410,2025-08-06,social,P012,Essential Bag 12,true,false
V007664,C00627,2025-10-15,paid_search,P001,Daily Lamp 01,false,false
V007665,C00496,2025-07-15,organic_search,P004,Essential Bag 04,false,false
V007666,C00658,2025-01-11,paid_search,P004,Essential Bag 04,true,false
V007667,C00432,2025-12-14,paid_search,P003,Urban Bottle 03,false,false
V007668,C00046,2025-11-16,organic_search,P024,Modern Serum 24,false,false
V007669,C00498,2025-09-13,social,P008,Modern Serum 08,true,false
V007670,C00003,2025-04-10,email,P021,Bright Organizer 21,false,false
V007671,C00846,2025-03-09,social,P022,Active Mat 22,false,false
V007672,C00549,2025-01-16,paid_search,P006,Active Mat 06,false,false
V007673,C00597,2025-05-21,direct,P012,Essential Bag 12,false,false
V007674,C00099,2025-02-18,email,P023,Calm Cream 23,false,false
V007675,C00653,2025-07-30,direct,P018,Pure Band 18,false,false
V007676,C00441,2025-01-01,direct,P026,Pure Band 26,false,false
V007677,C00635,2025-07-18,social,P003,Urban Bottle 03,false,false
V007678,C00487,2025-08-17,organic_search,P015,Calm Cream 15,false,false
V007679,C00399,2025-05-15,email,P003,Urban Bottle 03,false,false
V007680,C00999,2025-08-28,email,P008,Modern Serum 08,false,false
V007681,C00727,2025-02-05,email,P014,Active Mat 14,false,false
V007682,C00933,2025-04-10,direct,P007,Calm Cream 07,false,false
V007683,C00854,2025-03-09,organic_search,P016,Modern Serum 16,false,false
V007684,C00146,2025-04-16,social,P005,Bright Organizer 05,true,false
V007685,C00706,2025-10-09,organic_search,P027,Urban Bottle 27,false,false
V007686,C00459,2025-08-15,paid_search,P007,Calm Cream 07,false,false
V007687,C00036,2025-05-29,email,P025,Daily Lamp 25,false,true
V007688,C00803,2025-08-05,direct,P012,Essential Bag 12,false,false
V007689,C00415,2025-11-18,organic_search,P015,Calm Cream 15,false,false
V007690,C00027,2025-03-07,email,P006,Active Mat 06,false,true
V007691,C00654,2025-05-19,direct,P018,Pure Band 18,false,false
V007692,C00194,2025-02-01,direct,P001,Daily Lamp 01,false,false
V007693,C00269,2025-08-21,organic_search,P016,Modern Serum 16,true,true
V007694,C00901,2025-02-26,paid_search,P003,Urban Bottle 03,false,false
V007695,C01000,2025-12-11,direct,P014,Active Mat 14,false,false
V007696,C00645,2025-02-22,referral,P026,Pure Band 26,false,false
V007697,C00066,2025-05-19,paid_search,P003,Urban Bottle 03,false,false
V007698,C00662,2025-11-27,organic_search,P014,Active Mat 14,false,false
V007699,C00125,2025-06-25,direct,P005,Bright Organizer 05,false,false
V007700,C00515,2025-10-23,email,P016,Modern Serum 16,false,false
V007701,C00431,2025-08-28,social,P028,Essential Bag 28,true,false
V007702,C00503,2025-11-17,email,P013,Bright Organizer 13,false,true
V007703,C00060,2025-03-18,organic_search,P020,Essential Bag 20,true,false
V007704,C00235,2025-07-17,organic_search,P004,Essential Bag 04,false,false
V007705,C00081,2025-08-29,direct,P015,Calm Cream 15,false,false
V007706,C00382,2025-03-03,email,P001,Daily Lamp 01,false,false
V007707,C00572,2025-05-04,social,P003,Urban Bottle 03,false,false
V007708,C00568,2025-07-11,organic_search,P013,Bright Organizer 13,false,false
V007709,C00740,2025-07-13,email,P028,Essential Bag 28,false,false
V007710,C00003,2025-08-29,email,P024,Modern Serum 24,false,false
V007711,C00108,2025-02-21,organic_search,P012,Essential Bag 12,true,false
V007712,C00663,2025-08-13,paid_search,P004,Essential Bag 04,false,false
V007713,C00891,2025-06-07,referral,P023,Calm Cream 23,false,false
V007714,C00809,2025-02-11,paid_search,P017,Daily Lamp 17,false,false
V007715,C00203,2025-11-10,email,P014,Active Mat 14,true,false
V007716,C00051,2025-03-04,social,P010,Pure Band 10,false,false
V007717,C00509,2025-03-07,organic_search,P012,Essential Bag 12,false,false
V007718,C00324,2025-07-16,email,P009,Daily Lamp 09,false,false
V007719,C00596,2025-09-26,organic_search,P014,Active Mat 14,false,false
V007720,C00381,2025-06-14,social,P016,Modern Serum 16,false,false
V007721,C00791,2025-07-16,paid_search,P003,Urban Bottle 03,false,false
V007722,C00085,2025-11-30,direct,P007,Calm Cream 07,true,true
V007723,C00053,2025-01-17,social,P023,Calm Cream 23,true,false
V007724,C00343,2025-12-29,social,P029,Bright Organizer 29,false,false
V007725,C00293,2025-04-13,paid_search,P008,Modern Serum 08,false,false
V007726,C00680,2025-08-03,social,P010,Pure Band 10,false,false
V007727,C00682,2025-10-17,email,P001,Daily Lamp 01,false,false
V007728,C00189,2025-06-18,organic_search,P005,Bright Organizer 05,false,false
V007729,C00888,2025-01-03,referral,P002,Pure Band 02,false,false
V007730,C00865,2025-04-01,direct,P002,Pure Band 02,false,false
V007731,C00500,2025-12-08,email,P003,Urban Bottle 03,true,true
V007732,C00257,2025-04-03,referral,P019,Urban Bottle 19,false,true
V007733,C00825,2025-01-28,social,P024,Modern Serum 24,false,false
V007734,C00158,2025-06-23,organic_search,P023,Calm Cream 23,false,false
V007735,C00581,2025-07-29,direct,P012,Essential Bag 12,false,false
V007736,C00170,2025-11-12,paid_search,P003,Urban Bottle 03,false,false
V007737,C00878,2025-03-06,email,P010,Pure Band 10,false,false
V007738,C00614,2025-02-27,email,P001,Daily Lamp 01,false,false
V007739,C00846,2025-06-04,organic_search,P004,Essential Bag 04,false,false
V007740,C00187,2025-05-25,direct,P022,Active Mat 22,false,false
V007741,C00596,2025-08-02,email,P001,Daily Lamp 01,false,false
V007742,C00559,2025-01-15,social,P007,Calm Cream 07,false,false
V007743,C00635,2025-06-04,direct,P003,Urban Bottle 03,false,false
V007744,C00182,2025-09-18,direct,P029,Bright Organizer 29,false,false
V007745,C00113,2025-09-24,paid_search,P012,Essential Bag 12,false,false
V007746,C00492,2025-09-04,paid_search,P028,Essential Bag 28,false,false
V007747,C00419,2025-05-26,email,P008,Modern Serum 08,false,false
V007748,C00460,2025-01-14,direct,P017,Daily Lamp 17,true,false
V007749,C00363,2025-11-05,direct,P027,Urban Bottle 27,false,false
V007750,C00654,2025-04-26,paid_search,P015,Calm Cream 15,false,false
V007751,C00110,2025-12-02,organic_search,P030,Active Mat 30,false,false
V007752,C00177,2025-11-17,referral,P008,Modern Serum 08,false,false
V007753,C00641,2025-11-27,direct,P021,Bright Organizer 21,false,false
V007754,C00035,2025-02-26,organic_search,P020,Essential Bag 20,false,false
V007755,C00435,2025-03-16,direct,P010,Pure Band 10,true,false
V007756,C00647,2025-10-28,organic_search,P012,Essential Bag 12,false,false
V007757,C00619,2025-06-10,social,P029,Bright Organizer 29,false,false
V007758,C00595,2025-04-09,organic_search,P021,Bright Organizer 21,true,false
V007759,C00325,2025-02-27,organic_search,P005,Bright Organizer 05,false,false
V007760,C00174,2025-11-14,organic_search,P001,Daily Lamp 01,false,false
V007761,C00226,2025-02-25,paid_search,P007,Calm Cream 07,false,false
V007762,C00297,2025-05-18,referral,P014,Active Mat 14,false,false
V007763,C00136,2025-10-06,email,P013,Bright Organizer 13,false,false
V007764,C00881,2025-06-24,social,P016,Modern Serum 16,false,false
V007765,C00020,2025-10-11,organic_search,P028,Essential Bag 28,false,false
V007766,C00478,2025-04-21,social,P024,Modern Serum 24,false,false
V007767,C00063,2025-01-12,social,P024,Modern Serum 24,false,false
V007768,C00426,2025-09-30,paid_search,P023,Calm Cream 23,false,false
V007769,C00914,2025-11-03,direct,P030,Active Mat 30,false,false
V007770,C00869,2025-11-01,direct,P014,Active Mat 14,false,false
V007771,C00186,2025-09-04,organic_search,P014,Active Mat 14,false,false
V007772,C00603,2025-07-06,referral,P004,Essential Bag 04,false,false
V007773,C00842,2025-12-20,paid_search,P010,Pure Band 10,true,false
V007774,C00855,2025-07-28,organic_search,P015,Calm Cream 15,true,false
V007775,C00921,2025-05-13,paid_search,P005,Bright Organizer 05,false,true
V007776,C00074,2025-01-31,email,P005,Bright Organizer 05,false,false
V007777,C00569,2025-09-09,direct,P023,Calm Cream 23,true,true
V007778,C00891,2025-12-22,direct,P024,Modern Serum 24,false,false
V007779,C00266,2025-06-18,email,P023,Calm Cream 23,false,false
V007780,C00099,2025-02-14,paid_search,P029,Bright Organizer 29,false,false
V007781,C00560,2025-09-08,paid_search,P004,Essential Bag 04,false,false
V007782,C00868,2025-08-03,organic_search,P002,Pure Band 02,false,false
V007783,C00663,2025-02-27,paid_search,P020,Essential Bag 20,false,false
V007784,C00019,2025-06-24,organic_search,P010,Pure Band 10,false,true
V007785,C00939,2025-03-04,email,P015,Calm Cream 15,false,true
V007786,C00288,2025-06-14,email,P025,Daily Lamp 25,false,false
V007787,C00151,2025-08-13,organic_search,P028,Essential Bag 28,false,false
V007788,C00169,2025-12-02,email,P010,Pure Band 10,false,false
V007789,C00785,2025-06-02,email,P022,Active Mat 22,true,false
V007790,C00329,2025-01-31,social,P024,Modern Serum 24,false,false
V007791,C00224,2025-01-01,direct,P017,Daily Lamp 17,false,false
V007792,C00289,2025-03-02,direct,P030,Active Mat 30,true,false
V007793,C00006,2025-11-10,direct,P012,Essential Bag 12,false,false
V007794,C00865,2025-08-22,social,P028,Essential Bag 28,true,false
V007795,C00497,2025-03-21,social,P001,Daily Lamp 01,false,false
V007796,C00351,2025-11-26,organic_search,P006,Active Mat 06,false,false
V007797,C00688,2025-04-12,paid_search,P002,Pure Band 02,false,false
V007798,C00761,2025-08-24,social,P014,Active Mat 14,false,false
V007799,C00501,2025-04-26,organic_search,P004,Essential Bag 04,true,false
V007800,C00212,2025-02-17,organic_search,P027,Urban Bottle 27,false,false
V007801,C00632,2025-07-06,paid_search,P011,Urban Bottle 11,false,false
V007802,C00009,2025-10-29,organic_search,P007,Calm Cream 07,false,false
V007803,C00181,2025-02-24,organic_search,P013,Bright Organizer 13,false,false
V007804,C00005,2025-03-02,direct,P007,Calm Cream 07,false,false
V007805,C00786,2025-09-21,social,P011,Urban Bottle 11,false,false
V007806,C00068,2025-12-16,direct,P025,Daily Lamp 25,false,false
V007807,C00414,2025-12-25,direct,P018,Pure Band 18,false,false
V007808,C00973,2025-05-02,paid_search,P004,Essential Bag 04,false,false
V007809,C00537,2025-05-06,paid_search,P016,Modern Serum 16,true,false
V007810,C00433,2025-12-19,direct,P004,Essential Bag 04,true,false
V007811,C00976,2025-07-08,social,P002,Pure Band 02,false,false
V007812,C00209,2025-11-08,paid_search,P023,Calm Cream 23,false,false
V007813,C00721,2025-04-02,direct,P003,Urban Bottle 03,true,false
V007814,C00819,2025-01-11,paid_search,P013,Bright Organizer 13,false,false
V007815,C00504,2025-04-14,paid_search,P017,Daily Lamp 17,false,false
V007816,C00296,2025-03-10,referral,P019,Urban Bottle 19,false,false
V007817,C00078,2025-09-27,direct,P028,Essential Bag 28,true,false
V007818,C00782,2025-09-07,social,P020,Essential Bag 20,false,false
V007819,C00376,2025-08-29,paid_search,P016,Modern Serum 16,true,true
V007820,C00170,2025-04-07,paid_search,P010,Pure Band 10,false,false
V007821,C00281,2025-10-13,paid_search,P020,Essential Bag 20,false,false
V007822,C00567,2025-12-30,referral,P002,Pure Band 02,false,false
V007823,C00622,2025-10-17,direct,P003,Urban Bottle 03,false,false
V007824,C00413,2025-09-26,social,P002,Pure Band 02,false,false
V007825,C00742,2025-02-23,social,P029,Bright Organizer 29,false,false
V007826,C00044,2025-04-01,paid_search,P028,Essential Bag 28,false,false
V007827,C00224,2025-12-01,paid_search,P001,Daily Lamp 01,false,false
V007828,C00807,2025-02-27,paid_search,P004,Essential Bag 04,false,true
V007829,C00267,2025-12-15,organic_search,P021,Bright Organizer 21,false,false
V007830,C00118,2025-02-09,organic_search,P007,Calm Cream 07,false,false
V007831,C00080,2025-07-17,organic_search,P019,Urban Bottle 19,false,false
V007832,C00118,2025-10-19,direct,P006,Active Mat 06,true,true
V007833,C00763,2025-10-13,organic_search,P015,Calm Cream 15,false,false
V007834,C00380,2025-12-21,social,P028,Essential Bag 28,false,false
V007835,C00169,2025-12-10,social,P008,Modern Serum 08,false,false
V007836,C00161,2025-08-16,social,P008,Modern Serum 08,false,false
V007837,C00477,2025-09-05,email,P003,Urban Bottle 03,false,false
V007838,C00716,2025-11-07,paid_search,P021,Bright Organizer 21,false,false
V007839,C00037,2025-03-30,email,P025,Daily Lamp 25,false,false
V007840,C00726,2025-06-16,email,P002,Pure Band 02,false,false
V007841,C00463,2025-04-05,email,P020,Essential Bag 20,false,false
V007842,C00617,2025-05-03,direct,P024,Modern Serum 24,false,false
V007843,C00992,2025-04-28,referral,P003,Urban Bottle 03,false,false
V007844,C00597,2025-09-20,paid_search,P003,Urban Bottle 03,true,true
V007845,C00384,2025-05-07,organic_search,P002,Pure Band 02,false,false
V007846,C00444,2025-07-06,organic_search,P016,Modern Serum 16,false,false
V007847,C00982,2025-08-23,organic_search,P013,Bright Organizer 13,false,false
V007848,C00739,2025-07-08,organic_search,P008,Modern Serum 08,false,true
V007849,C00040,2025-03-12,social,P021,Bright Organizer 21,true,false
V007850,C00711,2025-09-08,social,P017,Daily Lamp 17,false,false
V007851,C00517,2025-05-25,paid_search,P029,Bright Organizer 29,false,false
V007852,C00776,2025-02-06,direct,P002,Pure Band 02,false,false
V007853,C00275,2025-10-28,paid_search,P023,Calm Cream 23,true,false
V007854,C00791,2025-09-10,direct,P024,Modern Serum 24,false,false
V007855,C00542,2025-07-03,direct,P027,Urban Bottle 27,false,false
V007856,C00447,2025-10-17,direct,P018,Pure Band 18,false,false
V007857,C00962,2025-03-14,social,P016,Modern Serum 16,true,false
V007858,C00042,2025-07-01,social,P005,Bright Organizer 05,true,false
V007859,C00305,2025-02-24,direct,P006,Active Mat 06,true,false
V007860,C00382,2025-01-16,organic_search,P027,Urban Bottle 27,false,false
V007861,C00387,2025-01-23,email,P008,Modern Serum 08,true,false
V007862,C00691,2025-02-09,organic_search,P013,Bright Organizer 13,false,false
V007863,C00623,2025-11-06,direct,P011,Urban Bottle 11,false,false
V007864,C00504,2025-04-19,social,P022,Active Mat 22,false,false
V007865,C00636,2025-09-27,organic_search,P029,Bright Organizer 29,false,false
V007866,C00538,2025-12-01,organic_search,P023,Calm Cream 23,true,false
V007867,C00307,2025-03-27,organic_search,P025,Daily Lamp 25,false,false
V007868,C00472,2025-11-15,email,P023,Calm Cream 23,false,false
V007869,C00719,2025-08-30,direct,P009,Daily Lamp 09,false,false
V007870,C00718,2025-04-02,social,P024,Modern Serum 24,false,false
V007871,C00101,2025-04-22,organic_search,P026,Pure Band 26,false,false
V007872,C00614,2025-08-08,social,P003,Urban Bottle 03,false,false
V007873,C00232,2025-07-06,organic_search,P027,Urban Bottle 27,false,false
V007874,C00555,2025-01-09,referral,P024,Modern Serum 24,false,false
V007875,C00237,2025-03-20,email,P028,Essential Bag 28,false,false
V007876,C00096,2025-07-31,social,P029,Bright Organizer 29,false,false
V007877,C00825,2025-02-24,social,P009,Daily Lamp 09,false,false
V007878,C00742,2025-09-11,email,P001,Daily Lamp 01,false,false
V007879,C00953,2025-10-24,email,P016,Modern Serum 16,false,false
V007880,C00573,2025-07-31,email,P021,Bright Organizer 21,true,true
V007881,C00748,2025-10-17,organic_search,P018,Pure Band 18,false,false
V007882,C00357,2025-08-12,direct,P017,Daily Lamp 17,false,false
V007883,C00349,2025-08-13,email,P013,Bright Organizer 13,false,false
V007884,C00874,2025-08-17,paid_search,P023,Calm Cream 23,false,false
V007885,C00134,2025-12-11,social,P022,Active Mat 22,false,false
V007886,C00095,2025-08-10,referral,P016,Modern Serum 16,true,false
V007887,C00446,2025-01-21,organic_search,P017,Daily Lamp 17,false,false
V007888,C00588,2025-07-06,social,P005,Bright Organizer 05,false,false
V007889,C00339,2025-09-12,email,P009,Daily Lamp 09,false,false
V007890,C00026,2025-06-24,organic_search,P014,Active Mat 14,false,false
V007891,C00808,2025-03-15,paid_search,P019,Urban Bottle 19,false,false
V007892,C00754,2025-05-05,organic_search,P018,Pure Band 18,false,false
V007893,C00472,2025-10-30,paid_search,P026,Pure Band 26,false,false
V007894,C00001,2025-06-13,paid_search,P018,Pure Band 18,false,false
V007895,C00063,2025-11-09,paid_search,P026,Pure Band 26,false,false
V007896,C00216,2025-10-23,referral,P013,Bright Organizer 13,true,false
V007897,C00854,2025-06-20,referral,P012,Essential Bag 12,false,false
V007898,C00738,2025-01-05,organic_search,P001,Daily Lamp 01,true,false
V007899,C00842,2025-07-08,organic_search,P023,Calm Cream 23,false,false
V007900,C00287,2025-09-10,organic_search,P010,Pure Band 10,false,false
V007901,C00805,2025-06-29,direct,P024,Modern Serum 24,true,true
V007902,C00330,2025-06-18,referral,P005,Bright Organizer 05,false,false
V007903,C00271,2025-10-25,organic_search,P024,Modern Serum 24,false,false
V007904,C00878,2025-04-14,direct,P025,Daily Lamp 25,false,false
