transaction_id,customer_id,product_id,product_name,quantity,unit_price,transaction_total,date
T005032,C00787,P023,Calm Cream 23,2,46.46,92.92,2025-02-25
T005033,C00010,P026,Pure Band 26,2,85.88,171.76,2025-08-30
T005034,C00831,P007,Calm Cream 07,1,59.75,59.75,2025-01-24
T005035,C00942,P022,Active Mat 22,2,82.79,165.58,2025-08-02
T005036,C00169,P002,Pure Band 02,2,26.53,53.06,2025-04-26
T005037,C00988,P027,Urban Bottle 27,1,58.63,58.63,2025-10-20
T005038,C00689,P022,Active Mat 22,1,81.08,81.08,2025-03-21
T005039,C00957,P021,Bright Organizer 21,1,34.6,34.6,2025-07-29
T005040,C00690,P027,Urban Bottle 27,2,58.03,116.06,2025-05-27
T005041,C00483,P012,Essential Bag 12,1,16.92,16.92,2025-08-07
T005042,C00515,P003,Urban Bottle 03,4,40.6,162.4,2025-03-24
T005043,C00004,P026,Pure Band 26,2,95.76,191.52,2025-06-29
T005044,C00773,P005,Bright Organizer 05,1,70.56,70.56,2025-03-09
T005045,C00060,P007,Calm Cream 07,2,59.85,119.7,2025-04-26
T005046,C00354,P005,Bright Organizer 05,3,69.75,209.25,2025-05-11
T005047,C00627,P028,Essential Bag 28,2,69.92,139.84,2025-01-06
T005048,C00795,P024,Modern Serum 24,2,68.02,136.04,2025-05-13
T005049,C00352,P005,Bright Organizer 05,1,85.07,85.07,2025-09-21
T005050,C00126,P004,Essential Bag 04,2,19.38,38.76,2025-07-08
T005051,C00608,P030,Active Mat 30,1,23.11,23.11,2025-10-22
T005052,C00410,P023,Calm Cream 23,2,44.78,89.56,2025-04-18
T005053,C00505,P013,Bright Organizer 13,1,26.54,26.54,2025-03-11
T005054,C00714,P012,Essential Bag 12,2,15.76,31.52,2025-07-01
T005055,C00917,P024,Modern Serum 24,2,69.92,139.84,2025-03-13
T005056,C00346,P023,Calm Cream 23,1,45.9,45.9,2025-04-06
T005057,C00845,P024,Modern Serum 24,1,61.78,61.78,2025-08-30
T005058,C00599,P010,Pure Band 10,1,83.12,83.12,2025-12-21
T005059,C00761,P014,Active Mat 14,1,41.16,41.16,2025-04-15
T005060,C00700,P004,Essential Bag 04,1,17.21,17.21,2025-04-11
T005061,C00288,P011,Urban Bottle 11,1,32.05,32.05,2025-10-01
T005062,C00499,P027,Urban Bottle 27,1,59.79,59.79,2025-11-27
T005063,C00104,P018,Pure Band 18,2,76.46,152.92,2025-08-14
T005064,C00694,P004,Essential Bag 04,3,19.54,58.62,2025-12-18
T005065,C00916,P030,Active Mat 30,1,24.22,24.22,2025-01-09
T005066,C00315,P009,Daily Lamp 09,2,21.69,43.38,2025-07-02
T005067,C00714,P017,Daily Lamp 17,1,42.47,42.47,2025-12-07
T005068,C00031,P010,Pure Band 10,2,79.49,158.98,2025-05-29
T005069,C00993,P030,Active Mat 30,1,24.14,24.14,2025-11-28
T005070,C00270,P023,Calm Cream 23,1,38.07,38.07,2025-04-15
T005071,C00039,P007,Calm Cream 07,1,53.77,53.77,2025-10-20
T005072,C00689,P016,Modern Serum 16,1,41.71,41.71,2025-12-13
T005073,C00244,P005,Bright Organizer 05,1,84.32,84.32,2025-01-12
T005074,C00431,P029,Bright Organizer 29,2,88.22,176.44,2025-12-12
T005075,C00131,P010,Pure Band 10,1,81.92,81.92,2025-01-16
T005076,C00537,P012,Essential Bag 12,1,17.3,17.3,2025-11-29
T005077,C00305,P015,Calm Cream 15,1,28.53,28.53,2025-04-25
T005078,C00695,P016,Modern Serum 16,1,40.72,40.72,2025-10-23
T005079,C00092,P027,Urban Bottle 27,1,59.15,59.15,2025-11-12
T005080,C00878,P014,Active Mat 14,1,40.4,40.4,2025-03-17
T005081,C00248,P028,Essential Bag 28,1,82.4,82.4,2025-07-25
T005082,C00234,P018,Pure Band 18,1,76.99,76.99,2025-08-01
T005083,C00206,P017,Daily Lamp 17,1,39.96,39.96,2025-01-04
T005084,C00446,P024,Modern Serum 24,1,69.36,69.36,2025-07-05
T005085,C00503,P007,Calm Cream 07,1,55.76,55.76,2025-09-20
T005086,C00150,P023,Calm Cream 23,3,41.74,125.22,2025-12-06
T005087,C00227,P021,Bright Organizer 21,3,33.88,101.64,2025-07-12
T005088,C00210,P023,Calm Cream 23,2,46.23,92.46,2025-08-25
T005089,C00941,P016,Modern Serum 16,1,41.02,41.02,2025-05-26
T005090,C00684,P012,Essential Bag 12,2,16.54,33.08,2025-08-07
T005091,C00310,P017,Daily Lamp 17,1,40.66,40.66,2025-01-06
T005092,C00213,P030,Active Mat 30,2,23.63,47.26,2025-08-15
T005093,C00793,P024,Modern Serum 24,2,69.05,138.1,2025-08-18
T005094,C00527,P011,Urban Bottle 11,1,33.75,33.75,2025-08-29
T005095,C00815,P002,Pure Band 02,2,26.65,53.3,2025-08-09
T005096,C00100,P028,Essential Bag 28,1,74.78,74.78,2025-09-11
T005097,C00375,P020,Essential Bag 20,1,56.46,56.46,2025-12-05
T005098,C00835,P007,Calm Cream 07,1,59.77,59.77,2025-09-09
T005099,C00262,P028,Essential Bag 28,2,78.71,157.42,2025-06-03
T005100,C00452,P024,Modern Serum 24,2,67.56,135.12,2025-10-04
T005101,C00334,P004,Essential Bag 04,3,19.47,58.41,2025-12-31
T005102,C00354,P028,Essential Bag 28,1,82.19,82.19,2025-08-12
T005103,C00758,P014,Active Mat 14,1,40.95,40.95,2025-06-05
T005104,C00243,P030,Active Mat 30,1,22.59,22.59,2025-09-15
T005105,C00840,P012,Essential Bag 12,1,16.9,16.9,2025-11-07
T005106,C00765,P010,Pure Band 10,1,80.99,80.99,2025-03-22
T005107,C00606,P026,Pure Band 26,1,99.37,99.37,2025-11-27
T005108,C00170,P008,Modern Serum 08,1,27.02,27.02,2025-11-24
T005109,C00542,P012,Essential Bag 12,1,14.02,14.02,2025-05-09
T005110,C00703,P011,Urban Bottle 11,1,37.84,37.84,2025-02-22
T005111,C00534,P017,Daily Lamp 17,1,38.07,38.07,2025-01-03
T005112,C00391,P013,Bright Organizer 13,2,26.35,52.7,2025-05-29
T005113,C00413,P008,Modern Serum 08,1,28.74,28.74,2025-09-02
T005114,C00673,P023,Calm Cream 23,1,44.93,44.93,2025-03-04
T005115,C00046,P030,Active Mat 30,1,23.81,23.81,2025-06-23
T005116,C00321,P030,Active Mat 30,1,24.23,24.23,2025-12-24
T005117,C00072,P020,Essential Bag 20,2,57.35,114.7,2025-12-26
T005118,C00126,P010,Pure Band 10,1,79.27,79.27,2025-06-04
T005119,C00426,P023,Calm Cream 23,1,46.62,46.62,2025-10-06
T005120,C00322,P010,Pure Band 10,1,71.78,71.78,2025-09-21
T005121,C00805,P026,Pure Band 26,1,94.82,94.82,2025-06-23
T005122,C00071,P006,Active Mat 06,1,21.16,21.16,2025-01-16
T005123,C00095,P028,Essential Bag 28,1,83.99,83.99,2025-10-05
T005124,C00613,P009,Daily Lamp 09,1,21.62,21.62,2025-02-16
T005125,C00641,P024,Modern Serum 24,1,62.27,62.27,2025-07-25
T005126,C00098,P021,Bright Organizer 21,2,34.93,69.86,2025-10-22
T005127,C00422,P016,Modern Serum 16,1,41.22,41.22,2025-10-23
T005128,C00495,P001,Daily Lamp 01,1,98.37,98.37,2025-02-09
T005129,C00872,P006,Active Mat 06,1,19.76,19.76,2025-11-02
T005130,C00929,P023,Calm Cream 23,2,41.23,82.46,2025-10-13
T005131,C00941,P028,Essential Bag 28,1,81.25,81.25,2025-09-09
T005132,C00226,P006,Active Mat 06,1,20.06,20.06,2025-10-30
T005133,C00168,P029,Bright Organizer 29,1,82.1,82.1,2025-06-30
T005134,C00043,P021,Bright Organizer 21,3,32.14,96.42,2025-05-16
T005135,C00075,P028,Essential Bag 28,1,83.77,83.77,2025-12-13
T005136,C00159,P023,Calm Cream 23,1,45.35,45.35,2025-07-17
T005137,C00708,P028,Essential Bag 28,3,81.75,245.25,2025-02-04
T005138,C00739,P001,Daily Lamp 01,1,95.81,95.81,2025-03-09
T005139,C00966,P003,Urban Bottle 03,1,38.17,38.17,2025-07-09
T005140,C00568,P013,Bright Organizer 13,2,26.5,53.0,2025-03-02
T005141,C00684,P023,Calm Cream 23,2,43.72,87.44,2025-03-04
T005142,C00630,P026,Pure Band 26,3,97.57,292.71,2025-12-14
T005143,C00598,P027,Urban Bottle 27,1,58.87,58.87,2025-07-02
T005144,C00061,P013,Bright Organizer 13,1,26.69,26.69,2025-03-11
T005145,C00350,P018,Pure Band 18,1,74.99,74.99,2025-12-06
T005146,C00867,P001,Daily Lamp 01,1,94.92,94.92,2025-02-23
T005147,C00881,P017,Daily Lamp 17,3,41.88,125.64,2025-07-27
T005148,C00067,P004,Essential Bag 04,1,19.18,19.18,2025-02-15
T005149,C00126,P012,Essential Bag 12,1,17.1,17.1,2025-09-23
T005150,C00788,P001,Daily Lamp 01,1,92.25,92.25,2025-10-13
T005151,C00898,P017,Daily Lamp 17,1,43.01,43.01,2025-01-22
T005152,C00040,P025,Daily Lamp 25,1,91.1,91.1,2025-05-12
T005153,C00270,P009,Daily Lamp 09,2,21.68,43.36,2025-06-16
T005154,C00697,P025,Daily Lamp 25,2,89.83,179.66,2025-10-30
T005155,C00424,P026,Pure Band 26,1,96.63,96.63,2025-01-18
T005156,C00609,P017,Daily Lamp 17,2,42.93,85.86,2025-08-10
T005157,C00586,P020,Essential Bag 20,1,56.43,56.43,2025-06-28
T005158,C00313,P005,Bright Organizer 05,1,84.09,84.09,2025-02-10
T005159,C00953,P026,Pure Band 26,2,86.32,172.64,2025-08-21
T005160,C00691,P024,Modern Serum 24,1,69.95,69.95,2025-04-08
T005161,C00088,P027,Urban Bottle 27,2,58.93,117.86,2025-11-06
T005162,C00508,P004,Essential Bag 04,4,19.08,76.32,2025-05-27
T005163,C00689,P022,Active Mat 22,2,86.39,172.78,2025-05-31
T005164,C00990,P024,Modern Serum 24,1,70.32,70.32,2025-03-10
T005165,C00087,P004,Essential Bag 04,1,19.38,19.38,2025-07-18
T005166,C00446,P001,Daily Lamp 01,1,95.02,95.02,2025-07-24
T005167,C00898,P017,Daily Lamp 17,3,36.06,108.18,2025-07-24
T005168,C00667,P002,Pure Band 02,1,28.44,28.44,2025-09-05
T005169,C00842,P021,Bright Organizer 21,1,34.14,34.14,2025-09-09
T005170,C00975,P004,Essential Bag 04,1,17.31,17.31,2025-09-12
T005171,C00184,P029,Bright Organizer 29,1,90.51,90.51,2025-05-21
T005172,C00001,P016,Modern Serum 16,2,40.91,81.82,2025-01-18
T005173,C00400,P027,Urban Bottle 27,1,60.99,60.99,2025-11-04
T005174,C00348,P024,Modern Serum 24,1,70.53,70.53,2025-01-29
T005175,C00339,P006,Active Mat 06,1,19.9,19.9,2025-04-27
T005176,C00941,P013,Bright Organizer 13,1,23.01,23.01,2025-07-10
T005177,C00680,P005,Bright Organizer 05,1,79.53,79.53,2025-05-28
T005178,C00620,P003,Urban Bottle 03,1,36.65,36.65,2025-01-04
T005179,C00911,P023,Calm Cream 23,2,42.63,85.26,2025-05-13
T005180,C00657,P025,Daily Lamp 25,1,95.4,95.4,2025-12-24
T005181,C00525,P007,Calm Cream 07,1,55.9,55.9,2025-09-06
T005182,C00477,P027,Urban Bottle 27,1,56.1,56.1,2025-11-22
T005183,C00047,P024,Modern Serum 24,1,70.42,70.42,2025-06-05
T005184,C00234,P003,Urban Bottle 03,1,37.14,37.14,2025-03-17
T005185,C00083,P016,Modern Serum 16,1,35.15,35.15,2025-09-22
T005186,C00393,P005,Bright Organizer 05,1,71.32,71.32,2025-10-18
T005187,C00532,P024,Modern Serum 24,2,69.19,138.38,2025-08-26
T005188,C00371,P016,Modern Serum 16,1,41.04,41.04,2025-06-20
T005189,C00888,P004,Essential Bag 04,1,18.2,18.2,2025-06-27
T005190,C00148,P006,Active Mat 06,2,21.38,42.76,2025-09-30
T005191,C00319,P009,Daily Lamp 09,1,21.5,21.5,2025-06-11
T005192,C00070,P027,Urban Bottle 27,3,56.12,168.36,2025-03-01
T005193,C00026,P010,Pure Band 10,4,80.54,322.16,2025-10-11
T005194,C00754,P016,Modern Serum 16,1,40.12,40.12,2025-10-11
T005195,C00452,P012,Essential Bag 12,1,15.16,15.16,2025-05-15
T005196,C00132,P017,Daily Lamp 17,3,42.87,128.61,2025-09-30
T005197,C00458,P003,Urban Bottle 03,1,41.07,41.07,2025-09-14
T005198,C00074,P021,Bright Organizer 21,2,32.05,64.1,2025-04-17
T005199,C00619,P006,Active Mat 06,1,19.67,19.67,2025-07-04
T005200,C00098,P020,Essential Bag 20,1,50.33,50.33,2025-03-07
T005201,C00264,P024,Modern Serum 24,1,70.62,70.62,2025-02-12
T005202,C00825,P012,Essential Bag 12,1,16.69,16.69,2025-01-08
T005203,C00392,P028,Essential Bag 28,1,82.95,82.95,2025-11-02
T005204,C00219,P002,Pure Band 02,2,24.54,49.08,2025-04-15
T005205,C00700,P026,Pure Band 26,1,93.18,93.18,2025-03-04
T005206,C00956,P014,Active Mat 14,1,37.06,37.06,2025-10-25
T005207,C00026,P023,Calm Cream 23,2,42.99,85.98,2025-02-17
T005208,C00309,P018,Pure Band 18,1,72.46,72.46,2025-05-31
T005209,C00834,P017,Daily Lamp 17,1,42.05,42.05,2025-07-02
T005210,C00095,P026,Pure Band 26,1,99.26,99.26,2025-09-17
T005211,C00119,P011,Urban Bottle 11,1,37.46,37.46,2025-03-08
T005212,C00448,P030,Active Mat 30,1,24.23,24.23,2025-08-22
T005213,C00889,P002,Pure Band 02,3,27.8,83.4,2025-10-26
T005214,C00235,P027,Urban Bottle 27,1,59.22,59.22,2025-04-06
T005215,C00015,P009,Daily Lamp 09,1,21.77,21.77,2025-08-13
T005216,C00224,P025,Daily Lamp 25,1,92.71,92.71,2025-09-26
T005217,C00262,P001,Daily Lamp 01,1,96.83,96.83,2025-09-12
T005218,C00412,P001,Daily Lamp 01,2,97.92,195.84,2025-06-30
T005219,C00166,P026,Pure Band 26,1,97.88,97.88,2025-03-13
T005220,C00807,P021,Bright Organizer 21,1,34.37,34.37,2025-04-03
T005221,C00880,P026,Pure Band 26,1,80.62,80.62,2025-04-19
T005222,C00810,P008,Modern Serum 08,1,28.63,28.63,2025-10-12
T005223,C00614,P006,Active Mat 06,2,19.01,38.02,2025-04-21
T005224,C00660,P018,Pure Band 18,2,76.88,153.76,2025-07-04
T005225,C00922,P012,Essential Bag 12,1,17.17,17.17,2025-01-19
T005226,C00361,P030,Active Mat 30,1,24.12,24.12,2025-10-06
T005227,C00211,P030,Active Mat 30,1,22.47,22.47,2025-05-16
T005228,C00094,P004,Essential Bag 04,1,19.71,19.71,2025-10-15
T005229,C00360,P003,Urban Bottle 03,3,40.14,120.42,2025-08-10
T005230,C00768,P007,Calm Cream 07,1,59.74,59.74,2025-07-19
T005231,C00315,P017,Daily Lamp 17,2,42.18,84.36,2025-01-10
T005232,C00973,P016,Modern Serum 16,1,41.18,41.18,2025-11-17
T005233,C00948,P011,Urban Bottle 11,4,37.97,151.88,2025-06-29
T005234,C00587,P028,Essential Bag 28,1,81.65,81.65,2025-07-10
T005235,C00944,P003,Urban Bottle 03,2,41.23,82.46,2025-04-12
T005236,C00345,P018,Pure Band 18,1,76.35,76.35,2025-07-21
T005237,C00488,P015,Calm Cream 15,1,31.8,31.8,2025-09-10
T005238,C00214,P026,Pure Band 26,1,98.9,98.9,2025-02-06
T005239,C00599,P011,Urban Bottle 11,2,31.68,63.36,2025-02-07
T005240,C00669,P017,Daily Lamp 17,1,42.53,42.53,2025-10-08
T005241,C00197,P006,Active Mat 06,1,19.97,19.97,2025-03-08
T005242,C00118,P011,Urban Bottle 11,1,37.3,37.3,2025-07-27
T005243,C00109,P010,Pure Band 10,1,81.3,81.3,2025-11-09
T005244,C00423,P029,Bright Organizer 29,1,88.18,88.18,2025-04-12
T005245,C00619,P001,Daily Lamp 01,1,94.33,94.33,2025-10-27
T005246,C00820,P028,Essential Bag 28,2,72.92,145.84,2025-02-19
T005247,C00721,P019,Urban Bottle 19,1,30.56,30.56,2025-08-24
T005248,C00585,P029,Bright Organizer 29,1,82.19,82.19,2025-11-05
T005249,C00945,P001,Daily Lamp 01,1,88.33,88.33,2025-12-05
T005250,C00237,P012,Essential Bag 12,1,17.31,17.31,2025-12-08
T005251,C00047,P025,Daily Lamp 25,2,91.62,183.24,2025-03-02
T005252,C00691,P005,Bright Organizer 05,1,79.06,79.06,2025-04-25
T005253,C00163,P027,Urban Bottle 27,3,58.64,175.92,2025-08-13
T005254,C00865,P023,Calm Cream 23,1,41.84,41.84,2025-12-07
T005255,C00161,P024,Modern Serum 24,1,68.17,68.17,2025-04-11
T005256,C00316,P021,Bright Organizer 21,1,29.06,29.06,2025-06-21
T005257,C00641,P025,Daily Lamp 25,2,80.66,161.32,2025-04-16
T005258,C00435,P016,Modern Serum 16,1,41.02,41.02,2025-10-28
T005259,C00704,P017,Daily Lamp 17,2,43.53,87.06,2025-11-25
T005260,C00690,P019,Urban Bottle 19,1,29.79,29.79,2025-06-25
T005261,C00883,P026,Pure Band 26,3,98.62,295.86,2025-09-03
T005262,C00938,P006,Active Mat 06,2,21.84,43.68,2025-12-23
T005263,C00173,P012,Essential Bag 12,1,16.88,16.88,2025-01-27
T005264,C00907,P025,Daily Lamp 25,2,93.31,186.62,2025-08-06
T005265,C00754,P010,Pure Band 10,1,75.28,75.28,2025-05-16
T005266,C00839,P018,Pure Band 18,1,74.81,74.81,2025-05-13
T005267,C00863,P019,Urban Bottle 19,2,29.89,59.78,2025-07-01
T005268,C00885,P010,Pure Band 10,1,78.82,78.82,2025-05-10
T005269,C00248,P014,Active Mat 14,1,40.77,40.77,2025-07-06
T005270,C00696,P026,Pure Band 26,1,97.56,97.56,2025-05-20
T005271,C00639,P008,Modern Serum 08,2,29.1,58.2,2025-11-25
T005272,C00287,P017,Daily Lamp 17,3,39.85,119.55,2025-06-28
T005273,C00384,P007,Calm Cream 07,1,56.33,56.33,2025-01-04
T005274,C00595,P006,Active Mat 06,2,21.0,42.0,2025-07-26
T005275,C00311,P030,Active Mat 30,1,22.31,22.31,2025-07-14
T005276,C00487,P007,Calm Cream 07,1,51.34,51.34,2025-01-15
T005277,C00361,P001,Daily Lamp 01,2,97.77,195.54,2025-02-14
T005278,C00264,P026,Pure Band 26,1,99.62,99.62,2025-12-28
T005279,C00418,P011,Urban Bottle 11,1,38.0,38.0,2025-03-14
T005280,C00211,P006,Active Mat 06,1,20.94,20.94,2025-08-10
T005281,C00273,P022,Active Mat 22,4,72.54,290.16,2025-08-07
T005282,C00764,P002,Pure Band 02,1,24.79,24.79,2025-08-10
T005283,C00202,P025,Daily Lamp 25,1,91.16,91.16,2025-09-06
T005284,C00151,P024,Modern Serum 24,2,67.1,134.2,2025-11-01
T005285,C00055,P027,Urban Bottle 27,1,58.53,58.53,2025-02-05
T005286,C00824,P016,Modern Serum 16,1,40.14,40.14,2025-09-05
T005287,C00531,P008,Modern Serum 08,3,28.09,84.27,2025-06-03
T005288,C00531,P006,Active Mat 06,1,18.8,18.8,2025-04-14
T005289,C00258,P007,Calm Cream 07,1,52.63,52.63,2025-05-15
T005290,C00970,P014,Active Mat 14,1,36.72,36.72,2025-12-28
T005291,C00685,P024,Modern Serum 24,2,68.07,136.14,2025-06-26
T005292,C00030,P023,Calm Cream 23,2,45.71,91.42,2025-08-28
T005293,C00062,P015,Calm Cream 15,1,28.55,28.55,2025-08-29
T005294,C00965,P005,Bright Organizer 05,1,74.78,74.78,2025-03-03
T005295,C00884,P007,Calm Cream 07,1,59.11,59.11,2025-02-18
T005296,C00613,P020,Essential Bag 20,1,55.8,55.8,2025-07-06
T005297,C00755,P029,Bright Organizer 29,2,91.75,183.5,2025-12-25
T005298,C00457,P001,Daily Lamp 01,3,99.06,297.18,2025-09-14
T005299,C00593,P002,Pure Band 02,1,26.56,26.56,2025-09-08
T005300,C00373,P004,Essential Bag 04,1,19.31,19.31,2025-11-25
T005301,C00989,P014,Active Mat 14,1,41.22,41.22,2025-01-19
T005302,C00544,P023,Calm Cream 23,1,44.84,44.84,2025-08-14
T005303,C00530,P026,Pure Band 26,1,97.74,97.74,2025-05-11
T005304,C00676,P009,Daily Lamp 09,2,19.89,39.78,2025-06-18
T005305,C00133,P015,Calm Cream 15,1,31.83,31.83,2025-11-14
T005306,C00568,P027,Urban Bottle 27,1,56.48,56.48,2025-08-20
T005307,C00252,P023,Calm Cream 23,1,45.31,45.31,2025-05-12
T005308,C00515,P026,Pure Band 26,3,85.45,256.35,2025-11-16
T005309,C00576,P020,Essential Bag 20,2,47.88,95.76,2025-10-10
T005310,C00205,P030,Active Mat 30,3,24.0,72.0,2025-01-13
T005311,C00447,P001,Daily Lamp 01,2,95.97,191.94,2025-07-10
T005312,C00800,P002,Pure Band 02,2,28.9,57.8,2025-11-16
T005313,C00039,P027,Urban Bottle 27,1,60.16,60.16,2025-11-29
T005314,C00201,P007,Calm Cream 07,3,55.39,166.17,2025-07-15
T005315,C00367,P026,Pure Band 26,1,94.18,94.18,2025-05-06
T005316,C00031,P014,Active Mat 14,1,40.26,40.26,2025-05-06
T005317,C00824,P005,Bright Organizer 05,1,74.0,74.0,2025-01-31
T005318,C00888,P030,Active Mat 30,1,23.72,23.72,2025-03-16
T005319,C00005,P001,Daily Lamp 01,1,97.72,97.72,2025-06-17
T005320,C00717,P002,Pure Band 02,4,25.45,101.8,2025-03-13
T005321,C00828,P028,Essential Bag 28,1,74.33,74.33,2025-03-06
T005322,C00581,P007,Calm Cream 07,3,53.22,159.66,2025-01-17
T005323,C00295,P022,Active Mat 22,1,86.13,86.13,2025-09-29
T005324,C00615,P014,Active Mat 14,1,39.68,39.68,2025-09-06
T005325,C00278,P026,Pure Band 26,1,90.63,90.63,2025-03-18
T005326,C00384,P026,Pure Band 26,1,98.11,98.11,2025-02-23
T005327,C00784,P016,Modern Serum 16,1,36.77,36.77,2025-04-07
T005328,C00364,P027,Urban Bottle 27,1,60.07,60.07,2025-10-28
T005329,C00663,P014,Active Mat 14,1,40.71,40.71,2025-07-06
T005330,C00345,P028,Essential Bag 28,1,83.39,83.39,2025-02-10
T005331,C00589,P013,Bright Organizer 13,2,24.08,48.16,2025-03-05
T005332,C00269,P023,Calm Cream 23,1,45.87,45.87,2025-06-05
T005333,C00845,P022,Active Mat 22,1,86.39,86.39,2025-01-08
T005334,C00907,P022,Active Mat 22,1,85.69,85.69,2025-02-28
T005335,C00262,P009,Daily Lamp 09,2,22.74,45.48,2025-12-02
T005336,C00455,P028,Essential Bag 28,1,73.61,73.61,2025-01-14
T005337,C00616,P022,Active Mat 22,2,86.47,172.94,2025-06-30
T005338,C00524,P003,Urban Bottle 03,1,38.51,38.51,2025-09-18
T005339,C00458,P013,Bright Organizer 13,1,27.25,27.25,2025-03-20
T005340,C00509,P028,Essential Bag 28,1,82.64,82.64,2025-11-18
T005341,C00901,P022,Active Mat 22,1,83.79,83.79,2025-05-26
T005342,C00755,P018,Pure Band 18,2,76.04,152.08,2025-05-28
T005343,C00018,P015,Calm Cream 15,2,28.94,57.88,2025-01-20
T005344,C00292,P017,Daily Lamp 17,1,40.81,40.81,2025-11-04
T005345,C00945,P023,Calm Cream 23,2,44.62,89.24,2025-05-16
T005346,C00578,P010,Pure Band 10,1,72.56,72.56,2025-12-14
T005347,C00373,P018,Pure Band 18,1,75.24,75.24,2025-06-18
T005348,C00442,P014,Active Mat 14,1,38.7,38.7,2025-08-19
T005349,C00802,P005,Bright Organizer 05,2,82.22,164.44,2025-03-05
T005350,C00407,P011,Urban Bottle 11,2,34.78,69.56,2025-09-05
T005351,C00711,P019,Urban Bottle 19,1,30.54,30.54,2025-02-27
T005352,C00058,P010,Pure Band 10,3,79.64,238.92,2025-01-26
T005353,C00362,P011,Urban Bottle 11,3,33.73,101.19,2025-05-29
T005354,C00821,P006,Active Mat 06,1,18.29,18.29,2025-08-11
T005355,C00220,P006,Active Mat 06,2,19.37,38.74,2025-12-06
T005356,C00425,P016,Modern Serum 16,1,38.31,38.31,2025-08-01
T005357,C00309,P030,Active Mat 30,2,23.91,47.82,2025-01-04
T005358,C00301,P006,Active Mat 06,1,21.01,21.01,2025-01-27
T005359,C00573,P010,Pure Band 10,1,80.85,80.85,2025-08-30
T005360,C00238,P007,Calm Cream 07,1,54.45,54.45,2025-10-26
T005361,C00699,P029,Bright Organizer 29,2,92.04,184.08,2025-11-12
T005362,C00590,P029,Bright Organizer 29,3,77.53,232.59,2025-09-26
T005363,C00696,P001,Daily Lamp 01,1,99.81,99.81,2025-11-27
T005364,C00202,P018,Pure Band 18,1,76.48,76.48,2025-10-10
T005365,C00166,P012,Essential Bag 12,1,16.69,16.69,2025-01-23
T005366,C00752,P007,Calm Cream 07,1,59.83,59.83,2025-12-14
T005367,C00044,P006,Active Mat 06,1,21.08,21.08,2025-10-28
T005368,C00652,P014,Active Mat 14,1,41.95,41.95,2025-10-14
T005369,C00546,P019,Urban Bottle 19,1,30.9,30.9,2025-10-14
T005370,C00102,P023,Calm Cream 23,1,45.81,45.81,2025-09-24
T005371,C00902,P026,Pure Band 26,1,95.08,95.08,2025-05-20
T005372,C00717,P003,Urban Bottle 03,1,38.94,38.94,2025-09-20
T005373,C00493,P008,Modern Serum 08,2,27.68,55.36,2025-05-30
T005374,C00264,P014,Active Mat 14,1,39.37,39.37,2025-01-16
T005375,C00614,P025,Daily Lamp 25,1,93.71,93.71,2025-09-11
T005376,C00531,P003,Urban Bottle 03,2,41.14,82.28,2025-06-17
T005377,C00280,P019,Urban Bottle 19,1,29.81,29.81,2025-06-04
T005378,C00314,P028,Essential Bag 28,1,76.92,76.92,2025-02-15
T005379,C00632,P022,Active Mat 22,1,81.57,81.57,2025-10-19
T005380,C00414,P010,Pure Band 10,1,78.81,78.81,2025-08-12
T005381,C00642,P012,Essential Bag 12,2,16.14,32.28,2025-03-20
T005382,C00825,P012,Essential Bag 12,2,16.93,33.86,2025-10-17
T005383,C00828,P016,Modern Serum 16,3,42.21,126.63,2025-12-08
T005384,C00860,P004,Essential Bag 04,2,19.25,38.5,2025-04-04
T005385,C00646,P030,Active Mat 30,2,24.33,48.66,2025-11-29
T005386,C00191,P028,Essential Bag 28,1,81.55,81.55,2025-03-12
T005387,C00793,P008,Modern Serum 08,4,26.51,106.04,2025-10-13
T005388,C00424,P015,Calm Cream 15,1,28.61,28.61,2025-09-21
T005389,C00508,P016,Modern Serum 16,1,40.04,40.04,2025-06-17
T005390,C00395,P021,Bright Organizer 21,3,34.85,104.55,2025-10-27
T005391,C00409,P020,Essential Bag 20,1,53.68,53.68,2025-12-06
T005392,C00515,P012,Essential Bag 12,1,16.8,16.8,2025-08-24
T005393,C00871,P023,Calm Cream 23,3,45.67,137.01,2025-02-04
T005394,C00268,P020,Essential Bag 20,3,56.72,170.16,2025-08-06
T005395,C00170,P014,Active Mat 14,1,41.26,41.26,2025-04-25
T005396,C00198,P027,Urban Bottle 27,2,57.33,114.66,2025-07-01
T005397,C00090,P030,Active Mat 30,1,23.61,23.61,2025-03-19
T005398,C00887,P011,Urban Bottle 11,1,38.12,38.12,2025-02-21
T005399,C00586,P029,Bright Organizer 29,1,79.71,79.71,2025-02-17
T005400,C00419,P012,Essential Bag 12,1,17.01,17.01,2025-06-24
